season,player_id,name,pos,game_id,date,team,opp,home,toi,shots,goals,assists,pp_points
20252026,8484153,Leo Carlsson,C,2025020952,2026-03-01,ANA,CGY,1,20.933333333333334,4,0,1,0
20252026,8484153,Leo Carlsson,C,2025020933,2026-02-27,ANA,WPG,1,20.566666666666666,3,1,0,1
20252026,8484153,Leo Carlsson,C,2025020917,2026-02-25,ANA,EDM,1,17.016666666666666,4,1,2,1
20252026,8484153,Leo Carlsson,C,2025020701,2026-01-10,ANA,BUF,0,20.05,5,1,1,0
20252026,8484153,Leo Carlsson,C,2025020688,2026-01-08,ANA,CAR,0,19.216666666666665,2,0,0,0
20252026,8484153,Leo Carlsson,C,2025020670,2026-01-06,ANA,PHI,0,18.033333333333335,1,0,0,0
20252026,8484153,Leo Carlsson,C,2025020663,2026-01-05,ANA,WSH,0,16.9,1,0,0,0
20252026,8484153,Leo Carlsson,C,2025020643,2026-01-02,ANA,MIN,1,15.133333333333333,0,0,0,0
20252026,8484153,Leo Carlsson,C,2025020624,2025-12-31,ANA,TBL,1,18.433333333333334,3,0,0,0
20252026,8484153,Leo Carlsson,C,2025020615,2025-12-29,ANA,SJS,1,20.066666666666666,3,0,0,0
20252026,8484153,Leo Carlsson,C,2025020597,2025-12-27,ANA,LAK,0,14.766666666666667,3,0,1,1
20252026,8484153,Leo Carlsson,C,2025020560,2025-12-20,ANA,CBJ,1,17.266666666666666,4,0,0,0
20252026,8484153,Leo Carlsson,C,2025020548,2025-12-19,ANA,DAL,1,16.05,0,0,0,0
20252026,8484153,Leo Carlsson,C,2025020525,2025-12-16,ANA,CBJ,0,20.433333333333334,0,0,0,0
20252026,8484153,Leo Carlsson,C,2025020515,2025-12-15,ANA,NYR,0,19.816666666666666,3,0,1,0
20252026,8484153,Leo Carlsson,C,2025020495,2025-12-13,ANA,NJD,0,22.883333333333333,2,0,1,0
20252026,8484153,Leo Carlsson,C,2025020482,2025-12-11,ANA,NYI,0,22.083333333333332,3,1,0,0
20252026,8484153,Leo Carlsson,C,2025020470,2025-12-09,ANA,PIT,0,17.6,1,0,0,0
20252026,8484153,Leo Carlsson,C,2025020460,2025-12-07,ANA,CHI,1,18.966666666666665,4,2,0,1
20252026,8484153,Leo Carlsson,C,2025020440,2025-12-05,ANA,WSH,1,23.583333333333332,7,0,0,0
20252026,8484153,Leo Carlsson,C,2025020424,2025-12-03,ANA,UTA,1,17.666666666666668,1,0,0,0
20252026,8484153,Leo Carlsson,C,2025020409,2025-12-01,ANA,STL,0,17.65,1,1,1,0
20252026,8484153,Leo Carlsson,C,2025020403,2025-11-30,ANA,CHI,0,21.266666666666666,0,0,1,0
20252026,8484153,Leo Carlsson,C,2025020384,2025-11-28,ANA,LAK,1,24.1,2,1,2,1
20252026,8484153,Leo Carlsson,C,2025020374,2025-11-26,ANA,VAN,1,23.033333333333335,6,1,0,0
20252026,8484153,Leo Carlsson,C,2025020346,2025-11-22,ANA,VGK,1,22.966666666666665,1,0,1,0
20252026,8484153,Leo Carlsson,C,2025020329,2025-11-20,ANA,OTT,1,19.566666666666666,3,0,1,0
20252026,8484153,Leo Carlsson,C,2025020318,2025-11-19,ANA,BOS,1,19.2,1,0,1,0
20252026,8484153,Leo Carlsson,C,2025020306,2025-11-17,ANA,UTA,1,22.666666666666668,2,0,0,0
20252026,8484153,Leo Carlsson,C,2025020284,2025-11-15,ANA,MIN,0,21.85,2,0,0,0
20252026,8484153,Leo Carlsson,C,2025020272,2025-11-13,ANA,DET,0,23.35,3,0,0,0
20252026,8484153,Leo Carlsson,C,2025020262,2025-11-11,ANA,COL,0,19.366666666666667,6,1,0,0
20252026,8484153,Leo Carlsson,C,2025020251,2025-11-09,ANA,WPG,1,20.3,3,2,0,2
20252026,8484153,Leo Carlsson,C,2025020242,2025-11-08,ANA,VGK,0,21.7,5,2,1,0
20252026,8484153,Leo Carlsson,C,2025020224,2025-11-06,ANA,DAL,0,20.233333333333334,1,1,1,1
20252026,8484153,Leo Carlsson,C,2025020211,2025-11-04,ANA,FLA,1,13.683333333333334,1,0,2,1
20252026,8484153,Leo Carlsson,C,2025020197,2025-11-02,ANA,NJD,1,16.6,0,0,1,0
20252026,8484153,Leo Carlsson,C,2025020180,2025-10-31,ANA,DET,1,15.733333333333333,2,1,3,1
20252026,8484153,Leo Carlsson,C,2025020153,2025-10-28,ANA,FLA,0,21.366666666666667,2,1,1,1
20252026,8484153,Leo Carlsson,C,2025020129,2025-10-25,ANA,TBL,0,22.333333333333332,2,0,1,0
20252026,8484153,Leo Carlsson,C,2025020111,2025-10-23,ANA,BOS,0,18.733333333333334,4,0,1,0
20252026,8484153,Leo Carlsson,C,2025020105,2025-10-21,ANA,NSH,0,18.116666666666667,3,1,0,0
20252026,8484153,Leo Carlsson,C,2025020091,2025-10-19,ANA,CHI,0,23.366666666666667,1,0,0,0
20252026,8484153,Leo Carlsson,C,2025020070,2025-10-16,ANA,CAR,1,17.583333333333332,5,1,0,0
20252026,8484153,Leo Carlsson,C,2025020056,2025-10-14,ANA,PIT,1,14.966666666666667,1,0,2,2
20252026,8484153,Leo Carlsson,C,2025020036,2025-10-11,ANA,SJS,0,19.7,3,1,2,1
20252026,8484153,Leo Carlsson,C,2025020021,2025-10-09,ANA,SEA,0,18.483333333333334,4,0,0,0
20252026,8483444,Nathan Gaucher,C,2025021219,2026-04-04,ANA,CGY,1,7.85,0,0,0,0
20252026,8483444,Nathan Gaucher,C,2025021206,2026-04-03,ANA,STL,1,9.083333333333334,1,0,0,0
20252026,8483444,Nathan Gaucher,C,2025021190,2026-04-01,ANA,SJS,0,7.133333333333334,1,0,0,0
20252026,8483445,Cutter Gauthier,L,2025021307,2026-04-16,ANA,NSH,0,18.316666666666666,6,1,0,0
20252026,8483445,Cutter Gauthier,L,2025021296,2026-04-14,ANA,MIN,0,18.233333333333334,4,0,1,0
20252026,8483445,Cutter Gauthier,L,2025021280,2026-04-12,ANA,VAN,1,13.783333333333333,4,2,0,1
20252026,8483445,Cutter Gauthier,L,2025021176,2026-03-30,ANA,TOR,1,3.3333333333333335,1,1,0,1
20252026,8483445,Cutter Gauthier,L,2025021154,2026-03-28,ANA,EDM,0,15.033333333333333,5,1,0,0
20252026,8483445,Cutter Gauthier,L,2025021147,2026-03-26,ANA,CGY,0,22.05,5,0,1,1
20252026,8483445,Cutter Gauthier,L,2025021134,2026-03-24,ANA,VAN,0,16.833333333333332,3,0,0,0
20252026,8483445,Cutter Gauthier,L,2025021117,2026-03-22,ANA,BUF,1,16.366666666666667,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025021098,2026-03-20,ANA,UTA,0,16.933333333333334,2,1,0,0
20252026,8483445,Cutter Gauthier,L,2025021082,2026-03-18,ANA,PHI,1,18.583333333333332,7,1,1,1
20252026,8483445,Cutter Gauthier,L,2025021059,2026-03-15,ANA,MTL,0,13.983333333333333,2,1,0,0
20252026,8483445,Cutter Gauthier,L,2025021043,2026-03-14,ANA,OTT,0,19.2,0,0,0,0
20252026,8483445,Cutter Gauthier,L,2025021029,2026-03-12,ANA,TOR,0,19.4,2,1,0,0
20252026,8483445,Cutter Gauthier,L,2025021022,2026-03-10,ANA,WPG,0,15.683333333333334,6,0,0,0
20252026,8483445,Cutter Gauthier,L,2025021006,2026-03-08,ANA,STL,1,18.933333333333334,0,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020987,2026-03-06,ANA,MTL,1,18.066666666666666,5,1,1,1
20252026,8483445,Cutter Gauthier,L,2025020973,2026-03-04,ANA,NYI,1,18.033333333333335,4,2,0,1
20252026,8483445,Cutter Gauthier,L,2025020968,2026-03-03,ANA,COL,1,16.9,5,1,0,0
20252026,8483445,Cutter Gauthier,L,2025020952,2026-03-01,ANA,CGY,1,20.55,9,2,0,1
20252026,8483445,Cutter Gauthier,L,2025020933,2026-02-27,ANA,WPG,1,18.5,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020917,2026-02-25,ANA,EDM,1,15.25,3,1,0,0
20252026,8483445,Cutter Gauthier,L,2025020892,2026-02-03,ANA,SEA,1,18.4,3,1,0,0
20252026,8483445,Cutter Gauthier,L,2025020875,2026-02-01,ANA,VGK,1,13.983333333333333,3,1,0,1
20252026,8483445,Cutter Gauthier,L,2025020855,2026-01-29,ANA,VAN,0,20.016666666666666,4,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020829,2026-01-26,ANA,EDM,0,17.916666666666668,5,0,1,1
20252026,8483445,Cutter Gauthier,L,2025020824,2026-01-25,ANA,CGY,0,18.816666666666666,2,0,1,0
20252026,8483445,Cutter Gauthier,L,2025020809,2026-01-23,ANA,SEA,0,17.216666666666665,7,1,1,1
20252026,8483445,Cutter Gauthier,L,2025020789,2026-01-21,ANA,COL,0,18.0,4,0,1,0
20252026,8483445,Cutter Gauthier,L,2025020779,2026-01-19,ANA,NYR,1,17.166666666666668,4,2,0,0
20252026,8483445,Cutter Gauthier,L,2025020766,2026-01-17,ANA,LAK,1,16.716666666666665,4,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020753,2026-01-16,ANA,LAK,0,8.9,3,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020701,2026-01-10,ANA,BUF,0,15.05,4,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020688,2026-01-08,ANA,CAR,0,15.55,0,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020670,2026-01-06,ANA,PHI,0,14.55,3,1,0,1
20252026,8483445,Cutter Gauthier,L,2025020663,2026-01-05,ANA,WSH,0,18.333333333333332,4,0,1,0
20252026,8483445,Cutter Gauthier,L,2025020643,2026-01-02,ANA,MIN,1,13.816666666666666,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020624,2025-12-31,ANA,TBL,1,17.95,3,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020615,2025-12-29,ANA,SJS,1,17.066666666666666,9,1,1,0
20252026,8483445,Cutter Gauthier,L,2025020597,2025-12-27,ANA,LAK,0,16.35,3,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020573,2025-12-22,ANA,SEA,1,17.75,8,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020560,2025-12-20,ANA,CBJ,1,16.066666666666666,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020548,2025-12-19,ANA,DAL,1,16.683333333333334,4,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020525,2025-12-16,ANA,CBJ,0,19.5,1,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020515,2025-12-15,ANA,NYR,0,17.566666666666666,5,2,0,1
20252026,8483445,Cutter Gauthier,L,2025020495,2025-12-13,ANA,NJD,0,14.316666666666666,1,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020482,2025-12-11,ANA,NYI,0,16.433333333333334,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020470,2025-12-09,ANA,PIT,0,19.533333333333335,3,0,1,0
20252026,8483445,Cutter Gauthier,L,2025020460,2025-12-07,ANA,CHI,1,15.2,0,0,2,1
20252026,8483445,Cutter Gauthier,L,2025020440,2025-12-05,ANA,WSH,1,19.733333333333334,2,1,0,0
20252026,8483445,Cutter Gauthier,L,2025020424,2025-12-03,ANA,UTA,1,17.9,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020409,2025-12-01,ANA,STL,0,17.4,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020403,2025-11-30,ANA,CHI,0,18.55,8,1,1,0
20252026,8483445,Cutter Gauthier,L,2025020384,2025-11-28,ANA,LAK,1,20.683333333333334,3,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020374,2025-11-26,ANA,VAN,1,18.783333333333335,1,1,1,1
20252026,8483445,Cutter Gauthier,L,2025020346,2025-11-22,ANA,VGK,1,19.866666666666667,6,1,1,0
20252026,8483445,Cutter Gauthier,L,2025020329,2025-11-20,ANA,OTT,1,18.416666666666668,2,0,1,0
20252026,8483445,Cutter Gauthier,L,2025020318,2025-11-19,ANA,BOS,1,18.55,4,0,1,1
20252026,8483445,Cutter Gauthier,L,2025020306,2025-11-17,ANA,UTA,1,20.05,5,0,1,0
20252026,8483445,Cutter Gauthier,L,2025020284,2025-11-15,ANA,MIN,0,14.6,3,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020272,2025-11-13,ANA,DET,0,16.15,3,1,0,0
20252026,8483445,Cutter Gauthier,L,2025020262,2025-11-11,ANA,COL,0,17.183333333333334,5,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020251,2025-11-09,ANA,WPG,1,17.233333333333334,5,0,2,0
20252026,8483445,Cutter Gauthier,L,2025020242,2025-11-08,ANA,VGK,0,18.716666666666665,2,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020224,2025-11-06,ANA,DAL,0,18.666666666666668,4,1,1,0
20252026,8483445,Cutter Gauthier,L,2025020211,2025-11-04,ANA,FLA,1,14.8,6,3,1,2
20252026,8483445,Cutter Gauthier,L,2025020197,2025-11-02,ANA,NJD,1,16.833333333333332,1,1,1,0
20252026,8483445,Cutter Gauthier,L,2025020180,2025-10-31,ANA,DET,1,18.35,6,0,2,1
20252026,8483445,Cutter Gauthier,L,2025020153,2025-10-28,ANA,FLA,0,19.766666666666666,7,1,0,1
20252026,8483445,Cutter Gauthier,L,2025020129,2025-10-25,ANA,TBL,0,18.016666666666666,7,0,1,0
20252026,8483445,Cutter Gauthier,L,2025020111,2025-10-23,ANA,BOS,0,17.233333333333334,3,1,0,0
20252026,8483445,Cutter Gauthier,L,2025020105,2025-10-21,ANA,NSH,0,15.766666666666667,2,1,1,0
20252026,8483445,Cutter Gauthier,L,2025020091,2025-10-19,ANA,CHI,0,19.55,4,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020070,2025-10-16,ANA,CAR,1,18.333333333333332,6,0,0,0
20252026,8483445,Cutter Gauthier,L,2025020056,2025-10-14,ANA,PIT,1,18.516666666666666,2,1,0,0
20252026,8483445,Cutter Gauthier,L,2025020036,2025-10-11,ANA,SJS,0,19.466666666666665,9,2,0,0
20252026,8483445,Cutter Gauthier,L,2025020021,2025-10-09,ANA,SEA,0,19.283333333333335,5,0,0,0
20252026,8475798,Mikael Granlund,C,2025021307,2026-04-16,ANA,NSH,0,18.133333333333333,3,0,3,1
20252026,8475798,Mikael Granlund,C,2025021296,2026-04-14,ANA,MIN,0,20.883333333333333,3,0,1,0
20252026,8475798,Mikael Granlund,C,2025021280,2026-04-12,ANA,VAN,1,23.216666666666665,3,0,0,0
20252026,8475798,Mikael Granlund,C,2025021258,2026-04-09,ANA,SJS,1,15.633333333333333,0,0,2,1
20252026,8475798,Mikael Granlund,C,2025021243,2026-04-07,ANA,NSH,1,23.583333333333332,3,0,0,0
20252026,8475798,Mikael Granlund,C,2025021219,2026-04-04,ANA,CGY,1,20.9,3,0,0,0
20252026,8475798,Mikael Granlund,C,2025021206,2026-04-03,ANA,STL,1,20.533333333333335,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025021190,2026-04-01,ANA,SJS,0,19.5,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025021176,2026-03-30,ANA,TOR,1,24.883333333333333,1,0,1,1
20252026,8475798,Mikael Granlund,C,2025021154,2026-03-28,ANA,EDM,0,21.25,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025021147,2026-03-26,ANA,CGY,0,19.516666666666666,6,3,0,2
20252026,8475798,Mikael Granlund,C,2025021134,2026-03-24,ANA,VAN,0,18.5,3,2,0,1
20252026,8475798,Mikael Granlund,C,2025021117,2026-03-22,ANA,BUF,1,18.716666666666665,2,1,0,1
20252026,8475798,Mikael Granlund,C,2025021098,2026-03-20,ANA,UTA,0,16.583333333333332,3,1,0,0
20252026,8475798,Mikael Granlund,C,2025021082,2026-03-18,ANA,PHI,1,16.966666666666665,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025021059,2026-03-15,ANA,MTL,0,16.633333333333333,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025021043,2026-03-14,ANA,OTT,0,19.25,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025021029,2026-03-12,ANA,TOR,0,20.283333333333335,4,0,0,0
20252026,8475798,Mikael Granlund,C,2025021022,2026-03-10,ANA,WPG,0,18.966666666666665,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025021006,2026-03-08,ANA,STL,1,18.733333333333334,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025020892,2026-02-03,ANA,SEA,1,19.083333333333332,1,0,1,0
20252026,8475798,Mikael Granlund,C,2025020875,2026-02-01,ANA,VGK,1,20.15,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025020855,2026-01-29,ANA,VAN,0,22.516666666666666,2,0,0,0
20252026,8475798,Mikael Granlund,C,2025020829,2026-01-26,ANA,EDM,0,24.283333333333335,5,3,0,3
20252026,8475798,Mikael Granlund,C,2025020824,2026-01-25,ANA,CGY,0,18.3,1,0,2,0
20252026,8475798,Mikael Granlund,C,2025020809,2026-01-23,ANA,SEA,0,18.85,2,0,1,0
20252026,8475798,Mikael Granlund,C,2025020789,2026-01-21,ANA,COL,0,19.7,2,0,0,0
20252026,8475798,Mikael Granlund,C,2025020779,2026-01-19,ANA,NYR,1,20.85,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025020766,2026-01-17,ANA,LAK,1,24.533333333333335,3,1,0,0
20252026,8475798,Mikael Granlund,C,2025020753,2026-01-16,ANA,LAK,0,22.783333333333335,4,0,0,0
20252026,8475798,Mikael Granlund,C,2025020734,2026-01-13,ANA,DAL,1,19.816666666666666,3,0,1,0
20252026,8475798,Mikael Granlund,C,2025020701,2026-01-10,ANA,BUF,0,19.566666666666666,4,0,1,0
20252026,8475798,Mikael Granlund,C,2025020688,2026-01-08,ANA,CAR,0,20.283333333333335,2,1,0,0
20252026,8475798,Mikael Granlund,C,2025020670,2026-01-06,ANA,PHI,0,22.016666666666666,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025020663,2026-01-05,ANA,WSH,0,17.683333333333334,2,0,0,0
20252026,8475798,Mikael Granlund,C,2025020643,2026-01-02,ANA,MIN,1,19.083333333333332,0,0,1,0
20252026,8475798,Mikael Granlund,C,2025020624,2025-12-31,ANA,TBL,1,18.466666666666665,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025020615,2025-12-29,ANA,SJS,1,20.35,2,0,0,0
20252026,8475798,Mikael Granlund,C,2025020597,2025-12-27,ANA,LAK,0,17.516666666666666,3,0,0,0
20252026,8475798,Mikael Granlund,C,2025020573,2025-12-22,ANA,SEA,1,20.983333333333334,2,1,0,0
20252026,8475798,Mikael Granlund,C,2025020560,2025-12-20,ANA,CBJ,1,15.383333333333333,4,1,1,0
20252026,8475798,Mikael Granlund,C,2025020548,2025-12-19,ANA,DAL,1,13.95,3,1,0,0
20252026,8475798,Mikael Granlund,C,2025020525,2025-12-16,ANA,CBJ,0,21.266666666666666,3,1,1,0
20252026,8475798,Mikael Granlund,C,2025020515,2025-12-15,ANA,NYR,0,16.483333333333334,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025020495,2025-12-13,ANA,NJD,0,18.866666666666667,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025020482,2025-12-11,ANA,NYI,0,17.833333333333332,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025020470,2025-12-09,ANA,PIT,0,19.683333333333334,2,0,0,0
20252026,8475798,Mikael Granlund,C,2025020460,2025-12-07,ANA,CHI,1,17.15,3,0,0,0
20252026,8475798,Mikael Granlund,C,2025020440,2025-12-05,ANA,WSH,1,17.883333333333333,1,0,0,0
20252026,8475798,Mikael Granlund,C,2025020272,2025-11-13,ANA,DET,0,15.75,2,1,0,0
20252026,8475798,Mikael Granlund,C,2025020129,2025-10-25,ANA,TBL,0,6.116666666666666,3,0,0,0
20252026,8475798,Mikael Granlund,C,2025020111,2025-10-23,ANA,BOS,0,20.766666666666666,5,2,3,1
20252026,8475798,Mikael Granlund,C,2025020105,2025-10-21,ANA,NSH,0,18.333333333333332,3,0,0,0
20252026,8475798,Mikael Granlund,C,2025020091,2025-10-19,ANA,CHI,0,18.0,6,0,0,0
20252026,8475798,Mikael Granlund,C,2025020070,2025-10-16,ANA,CAR,1,16.8,0,0,0,0
20252026,8475798,Mikael Granlund,C,2025020056,2025-10-14,ANA,PIT,1,19.95,2,0,1,1
20252026,8475798,Mikael Granlund,C,2025020036,2025-10-11,ANA,SJS,0,20.683333333333334,0,0,2,0
20252026,8475798,Mikael Granlund,C,2025020021,2025-10-09,ANA,SEA,0,17.7,0,0,0,0
20252026,8478421,A.J. Greer,L,2025021303,2026-04-15,FLA,DET,1,14.866666666666667,1,1,0,1
20252026,8478421,A.J. Greer,L,2025021283,2026-04-13,FLA,NYR,1,13.35,1,0,0,0
20252026,8478421,A.J. Greer,L,2025021270,2026-04-11,FLA,TOR,0,14.816666666666666,2,1,1,0
20252026,8478421,A.J. Greer,L,2025021249,2026-04-09,FLA,OTT,0,15.9,1,0,1,0
20252026,8478421,A.J. Greer,L,2025021233,2026-04-07,FLA,MTL,0,15.7,5,0,0,0
20252026,8478421,A.J. Greer,L,2025021223,2026-04-05,FLA,PIT,0,15.85,0,0,0,0
20252026,8478421,A.J. Greer,L,2025021211,2026-04-04,FLA,PIT,0,17.066666666666666,2,1,1,0
20252026,8478421,A.J. Greer,L,2025021193,2026-04-02,FLA,BOS,1,16.616666666666667,1,0,1,0
20252026,8478421,A.J. Greer,L,2025021181,2026-03-31,FLA,OTT,1,16.85,3,1,0,0
20252026,8478421,A.J. Greer,L,2025021167,2026-03-29,FLA,NYR,0,16.7,1,0,0,0
20252026,8478421,A.J. Greer,L,2025021097,2026-03-20,FLA,CGY,0,13.383333333333333,1,1,0,0
20252026,8478421,A.J. Greer,L,2025021089,2026-03-19,FLA,EDM,0,16.05,2,1,0,0
20252026,8478421,A.J. Greer,L,2025021074,2026-03-17,FLA,VAN,0,13.65,1,0,0,0
20252026,8478421,A.J. Greer,L,2025021062,2026-03-15,FLA,SEA,0,14.633333333333333,3,0,0,0
20252026,8478421,A.J. Greer,L,2025021031,2026-03-12,FLA,CBJ,1,18.733333333333334,0,0,0,0
20252026,8478421,A.J. Greer,L,2025021016,2026-03-10,FLA,DET,1,15.8,2,0,0,0
20252026,8478421,A.J. Greer,L,2025020983,2026-03-06,FLA,DET,0,9.95,0,0,0,0
20252026,8478421,A.J. Greer,L,2025020961,2026-03-03,FLA,NJD,0,9.566666666666666,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020948,2026-03-01,FLA,NYI,0,7.95,1,0,1,0
20252026,8478421,A.J. Greer,L,2025020930,2026-02-27,FLA,BUF,1,8.35,2,0,0,0
20252026,8478421,A.J. Greer,L,2025020921,2026-02-26,FLA,TOR,1,12.083333333333334,2,0,0,0
20252026,8478421,A.J. Greer,L,2025020904,2026-02-05,FLA,TBL,0,13.6,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020893,2026-02-04,FLA,BOS,1,12.816666666666666,0,0,0,0
20252026,8478421,A.J. Greer,L,2025020876,2026-02-02,FLA,BUF,1,15.133333333333333,1,0,1,0
20252026,8478421,A.J. Greer,L,2025020862,2026-01-31,FLA,WPG,1,14.316666666666666,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020852,2026-01-29,FLA,STL,0,7.45,1,1,0,0
20252026,8478421,A.J. Greer,L,2025020834,2026-01-27,FLA,UTA,1,10.7,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020823,2026-01-25,FLA,CHI,0,9.4,0,0,0,0
20252026,8478421,A.J. Greer,L,2025020817,2026-01-24,FLA,MIN,0,9.05,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020799,2026-01-22,FLA,WPG,0,12.85,2,0,0,0
20252026,8478421,A.J. Greer,L,2025020773,2026-01-19,FLA,SJS,1,11.0,5,0,0,0
20252026,8478421,A.J. Greer,L,2025020761,2026-01-17,FLA,WSH,0,15.666666666666666,2,1,1,0
20252026,8478421,A.J. Greer,L,2025020750,2026-01-16,FLA,CAR,0,13.183333333333334,0,0,0,0
20252026,8478421,A.J. Greer,L,2025020716,2026-01-12,FLA,BUF,0,17.583333333333332,2,2,0,0
20252026,8478421,A.J. Greer,L,2025020704,2026-01-10,FLA,OTT,0,12.366666666666667,0,0,0,0
20252026,8478421,A.J. Greer,L,2025020683,2026-01-08,FLA,MTL,0,11.316666666666666,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020672,2026-01-06,FLA,TOR,0,14.066666666666666,2,0,0,0
20252026,8478421,A.J. Greer,L,2025020659,2026-01-04,FLA,COL,1,12.416666666666666,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020641,2026-01-02,FLA,NYR,1,13.183333333333334,3,0,0,0
20252026,8478421,A.J. Greer,L,2025020618,2025-12-30,FLA,MTL,1,13.433333333333334,1,0,0,0
20252026,8478421,A.J. Greer,L,2025020607,2025-12-29,FLA,WSH,1,10.633333333333333,2,0,0,0
20252026,8478421,A.J. Greer,L,2025020591,2025-12-27,FLA,TBL,1,10.2,0,0,0,0
20252026,8478421,A.J. Greer,L,2025020581,2025-12-23,FLA,CAR,0,11.516666666666667,2,0,1,0
